"name: , distance: 7681.0553195228, start time: 2024-11-25T02:03:26.326Z, duration: 14013.8840000629",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-25T02:04:05.999Z,37.5522024248,127.0731696176,22.0613403423,0.0148315429,-,8.875,15.75,-0.026397705
,2024-11-25T02:04:06.999Z,37.5522025505,127.0731696176,21.8245239359,0.0173339843,-,8.875,15.5,-0.021118164
,2024-11-25T02:04:07.999Z,37.5522029696,127.0731698691,21.3859253029,0.0216217041,-,8.875,15.4375,-0.015838623
,2024-11-25T02:04:08.999Z,37.5522031792,127.0731702044,21.2239074805,0.0976257324,-,8.875,15.25,-0.015838623
,2024-11-25T02:04:09.999Z,37.5522026344,127.0731701206,20.9706726171,0.1132507324,-,8.875,15.1875,-0.021118164
,2024-11-25T02:04:10.999Z,37.5522034725,127.0731699529,20.3539733981,0.0521850586,-,8.875,15.0625,-0.026397705
,2024-11-25T02:04:11.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,15.0625,-0.026397705
,2024-11-25T02:04:12.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,15.0625,-0.026397705
,2024-11-25T02:04:13.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,15.9375,-
,2024-11-25T02:04:14.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,16.4375,-0.026397705
,2024-11-25T02:04:15.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,16.6875,-0.021118164
,2024-11-25T02:04:16.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,17.0,-0.021118164
,2024-11-25T02:04:17.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,17.375,-0.0316772461
,2024-11-25T02:04:18.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,17.625,-0.0316772461
,2024-11-25T02:04:19.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,18.125,-0.0316772461
,2024-11-25T02:04:20.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,18.375,-0.0369873047
,2024-11-25T02:04:21.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,18.625,-0.0369873047
,2024-11-25T02:04:22.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,17.9375,-0.0369873047
,2024-11-25T02:04:23.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,18.0,-0.026397705
,2024-11-25T02:04:24.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,17.9375,-0.026397705
,2024-11-25T02:04:25.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,19.125,-0.015838623
,2024-11-25T02:04:26.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,19.0625,-0.005279541
,2024-11-25T02:04:27.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,19.0625,-
,2024-11-25T02:04:28.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,19.0,-0.005279541
,2024-11-25T02:04:29.999Z,37.5522035145,127.0731699529,20.3638305758,0.0,-,8.875,19.0,-0.005279541
,2024-11-25T02:04:30.999Z,37.5522004551,127.073173138,20.3638305758,0.0,-,8.625,18.9375,-0.005279541
,2024-11-25T02:04:31.999Z,37.5522004551,127.073173138,20.3638305758,0.0,14.3703364614,8.625,18.875,-0.005279541
,2024-11-25T02:04:32.999Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.875,-0.005279541
,2024-11-25T02:04:33.999Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.8125,-0.005279541
,2024-11-25T02:04:34.999Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.8125,-0.005279541
,2024-11-25T02:04:35.999Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.75,-0.005279541
,2024-11-25T02:04:36.999Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.75,-0.005279541
,2024-11-25T02:04:37.999Z,37.5522004551,127.0731732219,20.3638305758,0.0,63.3591210803,8.6875,18.6875,0.0
,2024-11-25T02:04:38.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.625,0.010559082
,2024-11-25T02:04:39.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.625,0.015838623
,2024-11-25T02:04:40.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.625,0.0369873047
,2024-11-25T02:04:41.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.625,-
,2024-11-25T02:04:42.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.6875,0.0422668457
,2024-11-25T02:04:43.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.6875,0.0422668457
,2024-11-25T02:04:44.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.625,0.0422668457
,2024-11-25T02:04:45.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.5625,0.0528259277
,2024-11-25T02:04:46.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.5,0.0528259277
,2024-11-25T02:04:47.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.5,0.0528259277
,2024-11-25T02:04:48.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.625,0.0581054687
,2024-11-25T02:04:49.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.5625,0.0581054687
,2024-11-25T02:04:50.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.4375,0.0633850097
,2024-11-25T02:04:51.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.4375,0.0633850097
,2024-11-25T02:04:52.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.375,0.0633850097
,2024-11-25T02:04:53.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.375,0.0633850097
,2024-11-25T02:04:54.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,167.1869993133,8.6875,18.3125,0.0792541504
,2024-11-25T02:04:55.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.25,-
,2024-11-25T02:04:56.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.1875,0.0792541504
,2024-11-25T02:04:57.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.1875,0.0792541504
,2024-11-25T02:04:58.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.125,0.0792541504
,2024-11-25T02:04:59.998Z,37.5522004551,127.0731732219,20.3638305758,0.0,-,8.6875,18.0625,0.0739746094
,2024-11-25T02:05:00.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,18.125,0.0633850097
,2024-11-25T02:05:01.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,18.1875,0.0633850097
,2024-11-25T02:05:02.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,18.125,0.0739746094
,2024-11-25T02:05:03.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,18.125,0.0792541504
,2024-11-25T02:05:04.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,18.125,0.0845336914
,2024-11-25T02:05:05.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,18.0625,0.0845336914
,2024-11-25T02:05:06.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,18.0,0.0845336914
,2024-11-25T02:05:07.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.9375,0.0845336914
,2024-11-25T02:05:08.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.9375,0.0898132324
,2024-11-25T02:05:09.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.875,0.0898132324
,2024-11-25T02:05:10.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.875,-
,2024-11-25T02:05:11.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.8125,0.0898132324
,2024-11-25T02:05:12.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.8125,0.0950927734
,2024-11-25T02:05:13.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.8125,0.100402832
,2024-11-25T02:05:14.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.8125,0.105682373
,2024-11-25T02:05:15.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.875,0.1109619141
,2024-11-25T02:05:16.998Z,37.5522012933,127.0731704558,20.3638305758,0.0,-,8.5625,17.875,0.1109619141
,2024-11-25T02:05:17.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.8125,0.1268005371
,2024-11-25T02:05:18.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.8125,0.1373901367
,2024-11-25T02:05:19.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.6875,0.1479492188
,2024-11-25T02:05:20.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.75,0.1532287598
,2024-11-25T02:05:21.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.625,0.1532287598
,2024-11-25T02:05:22.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.5,0.1585083008
,2024-11-25T02:05:23.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.5,0.1690979004
,2024-11-25T02:05:24.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.625,-
,2024-11-25T02:05:25.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.6875,0.1743774414
,2024-11-25T02:05:26.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.75,0.1743774414
,2024-11-25T02:05:27.998Z,37.5522012513,127.0731704558,20.3638305758,0.0,-,8.5625,17.75,0.1796569825
,2024-11-25T02:05:28.998Z,37.5522012094,127.0731705397,20.3638305758,0.0,-,8.5625,17.75,0.1796569825
,2024-11-25T02:05:29.998Z,37.5522012094,127.0731705397,20.3638305758,0.0,-,8.5625,17.6875,0.1743774414
,2024-11-25T02:05:30.998Z,37.5522012094,127.0731705397,20.3638305758,0.0,-,8.5625,17.6875,0.1743774414
,2024-11-25T02:05:31.998Z,37.5522012094,127.0731705397,20.3638305758,0.0,-,8.5625,17.6875,0.1743774414
,2024-11-25T02:05:32.998Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.6875,0.1796569825
,2024-11-25T02:05:33.998Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.6875,0.1849365235
,2024-11-25T02:05:34.998Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.6875,0.1955261231
,2024-11-25T02:05:35.998Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.625,0.2008056641
,2024-11-25T02:05:36.998Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.625,0.2060852051
,2024-11-25T02:05:37.998Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.625,0.2060852051
,2024-11-25T02:05:38.999Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.625,-
,2024-11-25T02:05:39.999Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.625,0.2008056641
,2024-11-25T02:05:40.999Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.625,0.1955261231
,2024-11-25T02:05:41.999Z,37.5521986949,127.0731709588,20.3638305758,0.0,-,8.25,17.625,0.1955261231
,2024-11-25T02:05:42.999Z,37.5521990721,127.0731834478,20.3638305758,0.0,-,7.25,17.8125,0.2008056641
,2024-11-25T02:05:43.999Z,37.5522002455,127.07321949,20.3638305758,0.0,89.995880064,14.1875,17.8125,0.2166442872
,2024-11-25T02:05:44.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.8125,0.2219238282
,2024-11-25T02:05:45.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.8125,0.2430725098
,2024-11-25T02:05:46.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.8125,0.2483520508
,2024-11-25T02:05:47.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.8125,0.2536315919
,2024-11-25T02:05:48.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.875,0.2536315919
,2024-11-25T02:05:49.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.875,0.2483520508
,2024-11-25T02:05:50.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.9375,0.2430725098
,2024-11-25T02:05:51.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.9375,0.2430725098
,2024-11-25T02:05:52.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.9375,-
,2024-11-25T02:05:53.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.9375,0.2430725098
,2024-11-25T02:05:54.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,17.9375,0.2483520508
,2024-11-25T02:05:55.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,18.1875,0.2536315919
,2024-11-25T02:05:56.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,18.4375,0.2483520508
,2024-11-25T02:05:57.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,18.375,0.2536315919
,2024-11-25T02:05:58.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,18.375,0.2642211915
,2024-11-25T02:05:59.999Z,37.5522002455,127.07321949,20.3638305758,0.0,-,14.4375,18.5,0.2695007325
,2024-11-25T02:06:00.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.6875,0.2800598145
,2024-11-25T02:06:01.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.8125,0.2800598145
,2024-11-25T02:06:02.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.8125,0.2906494141
,2024-11-25T02:06:03.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.8125,0.2906494141
,2024-11-25T02:06:04.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.8125,0.2853393556
,2024-11-25T02:06:05.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.75,0.2853393556
,2024-11-25T02:06:06.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.6875,-
,2024-11-25T02:06:07.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.6875,0.2853393556
,2024-11-25T02:06:08.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.6875,0.2853393556
,2024-11-25T02:06:09.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.2853393556
,2024-11-25T02:06:10.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.2959289552
,2024-11-25T02:06:11.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.2959289552
,2024-11-25T02:06:12.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.2906494141
,2024-11-25T02:06:13.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.2853393556
,2024-11-25T02:06:14.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.5625,0.2853393556
,2024-11-25T02:06:15.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.5625,0.2747802735
,2024-11-25T02:06:16.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.2747802735
,2024-11-25T02:06:17.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.2959289552
,2024-11-25T02:06:18.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.2959289552
,2024-11-25T02:06:19.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.3012084962
,2024-11-25T02:06:20.999Z,37.5521843199,127.0732043187,20.3638305758,0.0,-,13.0,18.625,0.3170471192
,2024-11-25T02:06:21.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.625,-
,2024-11-25T02:06:22.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.5625,0.3170471192
,2024-11-25T02:06:23.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.4375,0.3117675782
,2024-11-25T02:06:24.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.3125,0.3117675782
,2024-11-25T02:06:25.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.125,0.3170471192
,2024-11-25T02:06:26.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.0,0.3170471192
,2024-11-25T02:06:27.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.0,0.3170471192
,2024-11-25T02:06:28.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.0,0.3223571778
,2024-11-25T02:06:29.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.0,0.3223571778
,2024-11-25T02:06:30.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.0,0.3223571778
,2024-11-25T02:06:31.999Z,37.5521914445,127.0732120301,20.3638305758,0.0,-,9.75,18.0,0.3223571778
,2024-11-25T02:06:32.999Z,37.5521918636,127.0732096831,20.3638305758,0.0,-,9.5625,18.0,0.3329162599
,2024-11-25T02:06:33.999Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.25,18.0,0.3381958009
,2024-11-25T02:06:34.999Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.25,18.0,0.3487548829
,2024-11-25T02:06:35.999Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.25,18.0,-
,2024-11-25T02:06:36.999Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.25,18.0,0.3487548829
,2024-11-25T02:06:37.999Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.25,18.0625,0.3540649415
,2024-11-25T02:06:38.999Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.25,18.0625,0.3540649415
,2024-11-25T02:06:39.999Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.3125,18.0625,0.3540649415
,2024-11-25T02:06:40.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.0625,0.3487548829
,2024-11-25T02:06:41.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.125,0.3487548829
,2024-11-25T02:06:42.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.125,0.3487548829
,2024-11-25T02:06:43.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.125,0.3487548829
,2024-11-25T02:06:44.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.125,0.3540649415
,2024-11-25T02:06:45.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.125,0.3646240236
,2024-11-25T02:06:46.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.125,0.3646240236
,2024-11-25T02:06:47.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.1875,0.3593444825
,2024-11-25T02:06:48.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.1875,0.3540649415
,2024-11-25T02:06:49.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.1875,-
,2024-11-25T02:06:50.998Z,37.5521987787,127.0731943443,20.3638305758,0.0,-,9.8125,18.1875,0.3540649415
,2024-11-25T02:06:51.998Z,37.5521992816,127.0732030614,20.3638305758,0.0,-,8.25,18.25,0.3540649415
,2024-11-25T02:06:52.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3540649415
,2024-11-25T02:06:53.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3540649415
,2024-11-25T02:06:54.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3593444825
,2024-11-25T02:06:55.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3593444825
,2024-11-25T02:06:56.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3593444825
,2024-11-25T02:06:57.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3593444825
,2024-11-25T02:06:58.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3593444825
,2024-11-25T02:06:59.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3699035646
,2024-11-25T02:07:00.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3699035646
,2024-11-25T02:07:01.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3699035646
,2024-11-25T02:07:02.998Z,37.5522002455,127.0732205796,20.3638305758,0.0,-,14.1875,18.25,0.3646240236
,2024-11-25T02:07:03.998Z,37.5521820987,127.0732478208,20.3638305758,0.0,-,13.8125,18.25,-
,2024-11-25T02:07:04.998Z,37.5521820987,127.0732478208,20.3638305758,0.0,-,13.8125,18.25,0.3646240236
,2024-11-25T02:07:05.998Z,37.5521820987,127.0732478208,20.3638305758,0.0,170.2742046234,13.8125,18.25,0.3593444825
,2024-11-25T02:07:06.998Z,37.5521821406,127.073247737,20.3638305758,0.0,-,13.8125,18.1875,0.3593444825
,2024-11-25T02:07:07.998Z,37.5521821406,127.073247737,20.3638305758,0.0,-,13.8125,18.25,0.3593444825
,2024-11-25T02:07:08.998Z,37.5521821406,127.073247737,20.3638305758,0.0,-,13.8125,18.25,0.3593444825
,2024-11-25T02:07:09.998Z,37.5521908578,127.0732351641,20.3638305758,0.0,-,10.125,18.25,0.3593444825
,2024-11-25T02:07:10.998Z,37.5521908578,127.0732351641,20.3638305758,0.0,-,10.125,18.25,0.3751831056
,2024-11-25T02:07:11.998Z,37.5521908578,127.0732351641,20.3638305758,0.0,-,10.125,18.1875,0.3751831056
