26152451	study
34112787	study
89052834	meal
64159439	study
17115029	friend
90549250	friend
79663201	meal
74397908	meal
12292201	study
58394480	meal
50264030	study
21838518	meal
23094492	meal
66233501	meal
83679312	friend
97427446	meal
69035106	friend
31838743	friend
44434644	friend
29736654	meal
29338202	study
90173722	friend
23257690	friend
62762343	friend
27501610	study
32434448	study
28048437	meal
16395584	study
10196247	meal
41972721	study
16830112	meal
58122447	meal
91244373	meal
21242636	meal
99545796	study
71300333	study
99775390	study
75511551	meal
29465439	meal
65565698	meal
88492132	friend
88370634	friend
79544132	meal
35468751	friend
53023012	meal
92120450	study
87378687	study
58389838	friend
53580088	friend
41926375	meal
50375670	friend
82178158	study
71325876	study
61847777	study
76905628	study
34894708	meal
67469118	study
59329000	friend
86572432	meal
94375292	meal
15398197	friend
83145719	meal
83601536	study
30896171	study
49299219	friend
96907779	study
62975583	friend
31876871	friend
47522762	friend
68560714	study
74284250	friend
24616705	study
30598401	friend
87347400	friend
28712825	study
21147555	friend
71711282	study
85638873	study
47244804	meal
75239547	meal
54894082	study
57606802	study
77475385	friend
50705906	meal
46762081	study
74765465	meal
27282735	friend
26034550	meal
10667098	study
99084645	study
26677286	friend
62745385	friend
70765770	friend
80671734	study
43921279	friend
47821126	meal
88571173	meal
72231669	friend
76029533	meal
23469299	study
74784084	meal
41936203	meal
50078568	friend
63244295	meal
70633411	meal
85046476	study
49950685	meal
15483177	study
87261173	friend
31167320	meal
71282002	meal
67636170	friend
79782917	friend
69293121	meal
92568209	meal
31469723	study
50531168	meal
98478065	meal
59034298	study
44270874	study
71936215	meal
79701225	meal
30297601	study
64077450	study
77936193	friend
73451555	friend
73529766	study
84737112	meal
25146342	study
16750488	study
30144101	meal
61233385	study
34287670	meal
88118367	meal
86004373	friend
98231372	meal
46658262	meal
31408482	friend
66524260	meal
94467294	friend
74412054	study
33622177	study
33143122	friend
52131195	friend
88556006	study
42809278	meal
94076292	meal
78055084	meal
21964609	meal
70190168	friend
60549833	meal
99260901	friend
41896588	study
52843019	meal
96867077	friend
35037445	study
58707595	study
25196434	friend
62794467	study
28238997	study
20229464	study
61701955	friend
76242401	study
58176245	study
97630786	study
45192805	study
10186105	friend
90761508	study
33110647	study
42257431	meal
34822829	study
97603678	meal
88422703	study
14705066	study
29658837	meal
63487503	study
62990446	meal
17599923	friend
99224789	friend
30873449	study
13161117	study
74185257	meal
87370756	meal
43494519	meal
65732389	friend
30300248	meal
36204854	meal
32997359	meal
19491524	friend
30097761	meal
57525927	meal
90789665	friend
99944479	friend
81960053	meal
72981204	meal
63800483	study
10356096	friend
34398137	friend
83362655	friend
37680860	friend
27402640	study
90824248	friend
45534568	meal
39981333	meal
72759262	study
61835224	study
58104715	meal
66320345	friend
94147000	meal
53135309	friend
32364043	friend
70020091	meal
80239545	friend
69833601	meal
71889992	study
55512275	friend
85665142	friend
85146057	friend
31350154	study
46094498	friend
39333777	meal
22593633	meal
57263453	meal
42874603	meal
32261442	meal
73717004	meal
19178137	study
46269664	friend
85101268	friend
39504148	meal
35019831	meal
56126993	study
93076049	study
82538181	study
24329919	meal
37821561	study
63528028	study
52983462	study
14661984	meal
29820197	study
21746843	meal
13322896	study
28595117	friend
29822650	meal
59215095	friend
78469323	friend
52237292	friend
20923323	friend
17843739	meal
58409790	study
52668787	meal
20083912	friend
25820339	friend
82658263	study
16682161	study
90621761	study
84338988	meal
50978831	study
38816249	friend
16239889	study
73748649	friend
91486156	friend
65536102	friend
64861271	friend
53651450	meal
66904805	friend
23004227	friend
16581232	meal
17520110	meal
53712264	meal
20172309	study
32091710	meal
66063184	meal
57048272	study
45204855	meal
23884028	study
30700992	meal
32555894	friend
43051671	meal
12466534	study
55928281	friend
48156731	study
41554646	study
77789689	friend
20408656	meal
78978161	study
52753197	friend
16916831	meal
26547818	meal
43207330	study
21639446	study
87900715	friend
63446595	study
80208511	friend
18019868	meal
72572764	study
58695364	study
34508737	study
63637636	study
87273982	friend
73070178	study
85767867	study
53676189	study
81325599	study
96574829	meal
20149111	meal
19436800	friend
44633193	friend
41503885	study
92834521	meal
88841781	study
25820477	friend
23212669	friend
63903539	meal
15485098	meal
89350248	study
48109648	study
80060049	friend
98634079	meal
32686684	friend
46321329	study
88433412	meal
25954383	friend
68213587	friend
58712263	meal
68959322	meal
30975178	meal
39543743	friend
77227654	meal
19555888	meal
83353715	friend
47809695	friend
35938794	friend
30312105	friend
28368925	friend
32949334	friend
81133025	study
99430057	study
77370701	meal
73412119	study
78633450	study
46837416	friend
47358477	meal
36090206	meal
89696478	study
54341837	study
59091121	friend
80109026	meal
34607894	friend
83055904	meal
19795135	study
82226802	meal
36963885	friend
81307458	study
93410082	friend
74857550	friend
88780823	study
55054442	study
95401427	friend
55869566	meal
98414544	meal
44572581	meal
31588191	study
89524009	meal
23131011	study
92781911	meal
90150177	meal
94258759	meal
24092689	friend
29977689	study
22414539	friend
41619589	study
65743759	meal
81223485	friend
96642395	meal
84761498	friend
14290683	meal
81274861	meal
32352884	friend
82088973	meal
92588423	friend
36635952	meal
84978610	study
21487346	study
93992417	study
37133611	study
96904224	friend
98940678	study
92868021	meal
99697119	meal
14416605	study
78216039	friend
51952925	friend
19362524	friend
36925546	meal
92059576	meal
96072553	friend
77972936	meal
33017997	friend
85684314	meal
86827552	meal
82879852	study
77202748	friend
59878854	study
39265244	study
58149750	study
58909978	study
79260686	meal
24366674	meal
96973597	meal
42243985	study
97922331	meal
41273554	study
98324380	study
17595048	friend
37639446	meal
38744591	friend
35397287	study
31053325	study
25923114	study
19075376	friend
54155853	friend
94870029	study
81195225	meal
61175427	meal
35937786	friend
65502382	study
90704577	friend
23400051	meal
68981880	meal
45032625	study
42480961	friend
84153442	meal
91891237	friend
84637997	study
96671203	meal
58047285	study
45249505	friend
57956439	study
45453175	study
41751691	meal
72530223	study
61399098	study
13174223	meal
56855383	friend
79933317	meal
92176764	friend
91459812	meal
42840335	friend
96351477	meal
76915554	friend
29204802	study
71380118	meal
84967464	study
72377919	friend
18857185	study
22097838	meal
28647651	meal
78548890	meal
79639875	meal
21803126	study
42216412	meal
74148029	friend
86800740	friend
33684375	friend
42743692	friend
67074716	friend
29723822	meal
62996540	friend
67821399	meal
25358381	friend
27233720	friend
25405550	meal
49978330	friend
65036457	study
92575081	friend
21492312	friend
60315588	friend
25800800	meal
87909585	study
80476719	friend
38494468	study
78482652	friend
24209606	meal
40953964	meal
16795600	meal
96577215	study
61921115	meal
92075204	friend
35279559	study
10542610	meal
43229643	study
28690181	meal
58530380	meal
95056455	study
64294585	meal
51028399	meal
54796941	friend
10516354	friend
76873798	friend
77127404	meal
92910595	meal
95241858	meal
16587317	meal
45043576	study
86940485	meal
30179183	study
11615354	meal
34605603	meal
53460334	friend
40625584	study
13161884	meal
65767948	study
22181437	study
68474766	meal
55580123	friend
29077277	meal
27280561	study
43948172	meal
99850019	friend
49477291	study
93163378	meal
61726606	study
99299347	study
88781422	study
89697202	meal
91331187	study
54939897	meal
12680630	meal
88023879	study
72474827	study
18149389	friend
47141558	meal
18358528	study
65130278	meal
57296090	study
39993322	friend
90107729	study
83763493	friend
72229173	study
75521246	meal
39888033	study
57194767	meal
51539907	friend
21294818	meal
28433240	study
13537167	meal
51452033	meal
52649256	meal
84342183	friend
97227069	meal
34280644	friend
34523937	meal
14761685	friend
27017088	meal
66230080	friend
99756998	friend
43362266	study
42338918	friend
76234424	friend
22078189	study
17650845	friend
78307340	friend
70878891	meal
28191051	meal
20139084	meal
32038255	meal
72150084	study
56183207	meal
34300306	friend
78493989	meal
55310952	friend
98212902	meal
51304256	friend
36466765	study
63011273	friend
61553982	study
67854199	study
63435778	friend
29532505	friend
58985964	friend
75937247	study
18096995	study
89447962	friend
28731457	meal
54712605	meal
43080419	friend
42198585	friend
70039229	study
99049130	study
23719554	friend
89080587	meal
91485285	friend
57952121	study
26288771	friend
57628139	friend
80497616	friend
27654331	study
62719159	friend
86727444	meal
66068162	study
56192900	friend
18089593	friend
97961428	meal
38442999	friend
25120396	meal
84641629	study
95513002	study
83393447	meal
60671223	friend
32666796	meal
68175058	study
15395145	friend
29804589	friend
33255041	meal
67565071	meal
63777492	meal
19800049	study
77747977	study
29567546	friend
64630043	meal
15159585	study
91782133	study
94341006	friend
59749041	study
41335791	meal
73721470	meal
18740960	study
41025915	study
37519694	meal
58373401	meal
90648340	friend
13757815	meal
71487447	study
28851766	study
81779867	meal
98365363	study
50903161	friend
98367244	meal
82514059	study
59838794	study
95355236	friend
84887765	meal
30979551	study
80976401	meal
59028815	study
66929254	study
18497773	study
73819073	study
79358426	meal
90806913	study
26147646	friend
93702251	friend
58193333	meal
24022883	friend
32547766	friend
43911045	friend
24024146	meal
41112505	friend
50060318	meal
27863396	meal
68321665	study
37100356	study
58103371	friend
28903948	meal
30178331	meal
39254004	study
16650282	study
52447907	study
33539774	study
50026864	meal
76305925	meal
44331781	friend
28785478	study
46005475	meal
33472291	meal
59544085	study
11967026	meal
77731432	meal
47309180	study
11944015	friend
72432333	meal
44730681	study
63695705	study
88971716	friend
17376068	meal
51821140	friend
24359394	study
32414627	meal
29124894	friend
80105366	friend
69980309	study
30502190	study
80699493	meal
29539781	friend
24463326	study
81375679	meal
28075834	study
44358465	study
80803974	friend
99428009	meal
74548321	meal
91893460	study
87321353	study
39163935	study
39383380	study
52979172	meal
22127682	friend
90784531	study
41852817	meal
62910435	study
82880933	friend
88654392	friend
38389894	meal
47510727	meal
95771894	study
93195519	study
75069616	meal
63549811	meal
21698723	meal
64317621	study
89173966	study
63675629	meal
69911578	meal
93709087	study
29141905	meal
60198839	meal
91483893	study
21001915	meal
90831309	meal
73799325	meal
37960132	friend
80104943	meal
61272612	friend
86388415	friend
85215576	meal
15737448	meal
73682946	meal
84693091	study
88310175	friend
17909112	friend
83220402	meal
57959854	study
52201203	meal
16413619	friend
30055879	meal
93994949	friend
19353606	meal
47821797	meal
74374569	meal
98661179	study
19918211	study
80948537	study
24141533	friend
95531952	study
72064120	meal
78242565	meal
45759859	friend
65213978	meal
66896795	friend
17037653	friend
63553974	meal
27860613	meal
85582174	study
37124659	study
57157148	study
93300797	meal
55710496	meal
34468578	study
93903948	friend
63847673	meal
61096183	friend
90636968	meal
77812609	study
44573022	friend
37809340	meal
87105340	friend
37941665	meal
79394847	friend
75701056	study
79788935	meal
59132025	study
72659623	meal
89443768	meal
17325890	meal
81152036	study
50997690	study
29577461	study
46640453	study
37384663	friend
44263558	study
38546410	study
65948724	meal
58641848	friend
28966855	study
48961138	friend
49275813	study
26226924	meal
23237620	study
55077822	meal
41874740	friend
74413823	friend
73102966	friend
32364126	friend
71304646	study
11630277	study
33490649	friend
31051448	meal
39700516	study
47609624	study
27728233	study
11518458	meal
24858445	study
48722547	study
87643637	meal
17409536	friend
35660375	meal
91510252	study
51996675	study
16250212	meal
41979737	friend
24325370	study
25841289	meal
43833113	friend
18235243	meal
85135378	study
97147377	friend
62517165	friend
80724985	meal
13658083	meal
90899079	study
13975476	meal
63236201	study
83318055	study
39288825	study
58803810	study
13802257	meal
85565081	friend
86589196	study
26281252	friend
98760133	study
41073926	friend
92823046	meal
60197560	friend
30562359	meal
22611667	friend
74304432	study
90865544	meal
83897846	study
21199817	friend
65586755	friend
76152425	meal
34658505	study
61257945	friend
92145922	meal
74292358	meal
73659491	study
36427737	study
61186539	meal
70594111	friend
46474264	friend
28035337	study
43789786	friend
58493564	study
42354042	meal
44619568	study
91660373	meal
58769913	study
22904811	friend
76778208	friend
24783187	study
90592088	meal
13464705	friend
98916665	friend
12323445	study
58474603	friend
60706554	study
57360210	meal
89858341	meal
61947454	study
82757521	study
58245856	friend
18669029	study
21359931	study
10308077	meal
98894894	study
68278350	study
49523623	friend
18358582	friend
99463843	study
43130436	friend
20730825	friend
28610372	meal
99933229	friend
88463921	meal
52510926	meal
99509066	study
15555030	friend
96498082	meal
56238942	study
37731314	study
33544848	study
50152603	meal
67859488	friend
99906986	meal
17686172	study
30412651	study
68507197	friend
86604145	meal
43131496	study
56746774	meal
74731860	meal
39778794	study
26048670	meal
57676291	meal
63145508	friend
47722276	meal
32785489	study
50675258	friend
58108020	meal
36060673	friend
35884070	study
20815608	study
30745119	study
89654481	meal
15815792	meal
16828103	study
44572033	study
41537986	friend
76726252	meal
62077709	study
42873742	study
28814426	friend
43890413	meal
82053588	meal
15907626	study
19366740	meal
95157290	study
76291539	meal
43059646	friend
73631721	meal
87628935	study
17833019	study
30209257	study
88854954	friend
24080792	meal
53238307	meal
28895964	study
40178610	friend
60558488	meal
24361645	friend
52046774	friend
52067372	friend
69225621	study
41507494	meal
18283077	friend
62778608	friend
47806549	study
15483150	meal
36599936	meal
77883778	meal
57347133	meal
88711009	friend
17883765	study
72091671	friend
17939292	friend
26836742	study
79652504	study
51194868	friend
89954384	meal
63841995	meal
10435380	meal
75652204	study
61242069	friend
59327992	meal
76557834	friend
95921432	study
98864588	study
17945994	study
49014787	study
16161544	meal
95900002	study
13081239	meal
62020476	friend
11194436	study
19715588	study
41010471	friend
88685557	study
20978941	friend
37929675	friend
66821550	study
35830359	meal
76516787	study
43493969	study
49237455	friend
67844687	meal
52089162	meal
85249332	study
30518571	study
52891631	friend
17024575	study
57565212	meal
61228604	meal
27744136	friend
31102496	study
84659017	friend
62719132	meal
55423934	study
49643019	study
42053607	friend
74650711	study
75690230	friend
75067195	study
52369094	study
14960620	friend
78186832	study
91012643	friend
16881058	friend
12553446	meal
96677565	study
12364627	meal
46815718	meal
43606815	meal
23694245	meal
15111625	meal
28016594	study
35906849	meal
16221899	friend
37988292	friend
73760107	study
13212825	study
65096284	study
59552651	meal
36350549	friend
46617323	friend
69128553	meal
21468264	study
90414509	meal
41574964	study
23504442	meal
28021148	study
65190867	study
58422245	meal
16623939	meal
21973291	friend
83467430	study
23330025	study
18905343	meal
68353643	meal
59658622	meal
86317634	friend
27316817	meal
59037125	meal
85826343	friend
20793846	meal
37716315	study
62562186	study
27170146	friend
64207076	friend
10564266	meal
67362514	study
26457020	friend
32613834	study
66816320	friend
27173333	study
15369779	friend
98084398	study
99561649	meal
38499875	study
31310861	study
27286306	friend
85947232	meal
27944120	friend
94727706	meal
12910798	friend
66580330	meal
53824630	friend
71786818	study
88351730	friend
45075703	study
44623175	study
70478385	meal
71200714	friend
96077225	friend
68989243	friend
78434914	meal
67075322	friend
81959690	study
31582370	study
91005052	friend
91353759	study
50533215	meal
76131863	friend
86208170	meal
19067254	meal
59751046	friend
84150609	friend
57657009	study
78577357	study
33960426	study
70038128	study
53746057	study
25752532	friend
81334447	study
92154636	study
81072412	meal
50336861	study
85148802	friend
59098247	meal
94475808	meal
46085333	friend
90155851	study
47664003	friend
45286161	friend
34340659	friend
21847071	meal
44699809	meal
59184554	friend
74401696	study
60986464	meal
69429411	friend
69788353	meal
28444587	friend
57546575	study
81291247	friend
89244380	friend
97584835	meal
36664416	meal
77184922	meal
15607332	friend
95255112	meal
79261503	study
70422898	friend
92312090	meal
70870123	meal
89094343	meal
36292161	friend
94150907	meal
16478125	study
70560501	friend
51230529	study
94424107	meal
92599236	meal
59587896	friend
83745124	meal
54433992	study
94418394	friend
35450433	meal
96030763	meal
84888203	study
57166109	study
17893513	meal
72218908	study
88462494	friend
55242723	study
67497153	meal
62912909	meal
44168070	meal
28675609	study
25302241	friend
17830840	friend
72575486	friend
27998171	friend
51146472	meal
90627275	meal
40322512	friend
67240658	friend
54251378	study
77106348	friend
39790697	friend
93210360	meal
19416178	meal
70276809	meal
67575594	friend
97617281	meal
74614623	meal
46518138	study
91051343	meal
97296784	friend
29782521	friend
74899625	meal
73663828	friend
81289289	friend
27466966	meal
73393187	study
68072671	study
47138133	study
87593385	friend
94562668	study
44255089	meal
11981908	study
70749729	meal
77624383	study
61180073	study
64150213	study
16754524	study
42727798	friend
69418236	meal
68141475	meal
13995143	study
94480441	meal
85825500	study
57093687	study
59434285	meal
64636776	study
84191039	friend
62109810	friend
41051073	friend
85267281	meal
28475123	study
32261429	study
32643611	friend
71511616	friend
76175490	friend
93836970	friend
13845661	meal
90287677	study
47086275	friend
26666794	friend
59567387	friend
61410054	meal
87543698	meal
40983271	study
28167900	study
24900230	friend
89271810	friend
88953843	meal
14981291	study
37423262	meal
30642492	meal
51137170	study
98481914	meal
23793882	meal
14795772	meal
91643135	meal
99189206	study
68029524	study
38929798	meal
66432215	study
83425146	meal
77874188	friend
92510009	meal
49810025	study
12918175	study
29653475	meal
60036669	study
19760216	study
42399653	meal
51787017	friend
66662524	friend
35460643	friend
12178653	meal
24714540	friend
72337572	study
31011589	study
77865525	friend
77397411	friend
90936671	meal
72524231	study
26680965	meal
95187859	study
86908595	study
10229902	meal
96231818	friend
13951688	study
25749855	friend
40518541	meal
51088202	meal
42155034	meal
84208736	friend
13445845	friend
86975330	study
50422945	study
13605883	meal
74960052	meal
41093733	study
41330505	meal
26363812	friend
49766589	meal
15087886	meal
82527698	study
46967636	study
25072447	study
28636735	study
24393590	meal
96865141	friend
93564139	meal
84308196	study
19238866	study
49540091	meal
87453545	study
56049688	study
31633505	meal
18277926	study
96692732	friend
41694234	meal
85508083	friend
83863882	meal
79994710	meal
54147959	friend
61809254	study
43484366	friend
67097020	study
94885105	meal
54205184	study
37860859	study
58412113	meal
37579137	study
96249503	study
73138420	friend
73783812	study
92305078	study
99258143	meal
98657470	study
84767239	friend
18644256	meal
71734530	meal
10157523	meal
54180618	study
81560967	meal
13634088	friend
59981918	study
43530918	friend
60060636	meal
30724014	friend
80448635	friend
98551295	meal
24523852	friend
26522900	study
27301269	study
30094722	friend
99733199	study
64028260	friend
72983350	friend
50845861	meal
98511235	meal
33394531	friend
80695771	friend
43744314	friend
39626031	study
98755170	friend
33259316	study
48920765	friend
87218985	meal
23836659	study
30521455	meal
72614313	study
51152743	friend
43297451	friend
39032954	study
59408444	meal
40665102	meal
35623970	meal
48754947	meal
24190648	meal
20959548	meal
52621721	study
72977318	meal
38554828	study
66060367	meal
87027229	study
61335313	study
28908210	friend
80914570	study
30781823	study
93484588	meal
89381881	meal
78626519	meal
97014085	meal
42023682	study
10201413	friend
90580786	friend
69574911	study
36535788	study
17106450	friend
22119824	friend
25531477	friend
38785223	study
16537783	study
70990150	friend
46269505	friend
45146918	study
19011522	study
26619258	friend
95868913	meal
26087625	friend
41665347	study
66838253	friend
66303434	meal
64039002	friend
74668973	friend
91121507	meal
27150015	study
15889435	friend
52129432	study
88546522	study
68266420	meal
58792098	meal
18970294	meal
87718838	meal
30220420	friend
31218047	friend
30577734	meal
66984025	meal
88734526	study
72518015	friend
79340366	friend
97607569	friend
77643698	study
77516830	meal
10752208	study
58650936	friend
51820269	meal
92291375	meal
56239390	meal
82884438	meal
58693178	study
47832873	meal
84792351	study
94387193	study
97221724	meal
71735194	friend
23723748	study
68812974	study
20856176	friend
95173611	meal
79485283	friend
97558575	meal
13433986	study
86867330	study
89872657	meal
84738419	study
98274724	study
41248911	friend
84408404	study
46794046	study
15318804	meal
86426166	study
19987234	meal
53966322	friend
43628495	friend
71356980	friend
18525777	meal
60801476	meal
29404912	study
95473640	friend
86608982	study
95087470	meal
50533881	meal
87022621	meal
27788168	study
50584448	study
53697067	study
53606154	meal
57146960	study
93602102	meal
51543493	meal
33119846	friend
23974067	meal
86732699	study
15310842	meal
18070598	study
86110824	meal
40024661	friend
40736309	friend
27913408	meal
41241875	meal
57042192	meal
18679809	friend
58726560	friend
61800275	friend
22372128	study
77871223	meal
77584863	friend
44371424	friend
76936662	friend
41200786	study
53375480	friend
59450467	study
60848752	friend
10990755	study
77867221	friend
76287800	meal
43956088	meal
13036707	study
47385037	meal
79936023	friend
51235831	study
53530930	meal
35054318	study
76175914	friend
74593546	study
51419620	meal
38916645	meal
26608666	study
37476228	study
12975154	friend
59657354	friend
86980794	study
14799652	friend
70819908	study
21042849	friend
18698390	meal
44742451	study
41081084	friend
23239750	meal
48875923	study
54857931	meal
26307700	meal
71034886	meal
94074543	study
35063660	study
65870633	friend
48815117	study
17199719	study
80321689	friend
82484139	friend
67188584	study
27407169	friend
61628603	study
53428386	study
91531104	friend
36367410	meal
86999095	friend
86002477	study
83366104	friend
56630053	meal
94826023	friend
41308927	friend
22829674	study
76316788	meal
59550059	friend
46071890	study
24460864	study
62610614	friend
38990148	meal
89243225	meal
90200979	meal
22013571	friend
21010512	friend
40692804	meal
21011324	friend
