51680206	tue	4	17	10	14	2	10	13
30578321	tue	5	9	6	17	5	11	14
66517087	tue	14	6	9	4	7	14	1
18873097	tue	14	11	8	8	9	6	12
68495494	tue	16	14	0	11	1	7	16
53870662	tue	4	10	11	12	6	11	10
20229654	tue	9	7	12	12	17	7	9
40328248	tue	3	6	12	11	5	12	4
40416781	tue	8	5	6	7	17	10	8
47335763	tue	9	13	17	13	17	2	3
59543702	tue	11	17	17	3	5	10	9
67576201	tue	6	10	3	17	10	11	0
11212226	tue	9	7	12	17	6	6	13
91211872	tue	2	1	15	5	8	12	8
14122621	tue	9	4	6	15	16	16	0
67363566	tue	10	0	5	15	7	4	13
24926152	tue	2	12	15	8	8	9	6
64070085	tue	13	13	4	12	5	16	9
56917403	tue	7	12	17	11	0	14	10
41114051	tue	16	11	9	10	10	11	2
79863909	tue	9	6	16	1	13	4	15
43307483	tue	3	10	4	5	4	2	6
89384270	tue	6	7	3	12	9	13	2
19819965	tue	2	17	5	0	7	17	4
78318332	tue	3	16	7	0	7	15	0
50949489	tue	3	0	11	14	10	12	4
21835133	tue	9	5	5	11	7	8	1
75430332	tue	0	1	17	14	15	4	17
60697108	tue	9	4	14	8	6	14	6
60690968	tue	2	13	11	13	2	3	16
85864522	tue	13	10	0	14	17	13	6
50562413	tue	0	5	5	10	7	12	7
36978396	tue	13	13	17	1	14	10	6
77550078	tue	4	7	10	17	16	14	3
55354530	tue	8	1	15	12	1	3	13
54227273	tue	1	8	11	8	14	0	5
38341005	tue	14	11	11	2	16	14	4
41364052	tue	15	10	3	4	0	6	11
90956809	tue	16	4	11	14	13	3	8
37138198	tue	4	8	12	1	0	9	15
38877018	tue	3	15	8	12	9	5	11
24681097	tue	17	11	4	3	17	13	8
99480383	tue	15	10	13	5	4	1	11
17957767	tue	6	6	7	8	2	6	2
33259536	tue	9	13	1	13	10	4	1
53552288	tue	0	12	0	14	11	7	2
29305910	tue	12	11	3	9	8	11	3
33261459	tue	12	16	13	9	16	13	8
19792582	tue	8	15	13	11	17	15	1
73854745	tue	5	17	10	8	14	7	3
11656999	tue	12	10	1	17	14	1	17
97351080	tue	13	0	9	10	13	14	11
28627102	tue	14	3	6	4	0	10	4
64916700	tue	9	1	1	14	5	3	3
48124200	tue	14	16	8	6	7	7	11
59903827	tue	13	4	15	10	8	7	3
16948139	tue	2	16	13	9	14	10	16
16615158	tue	16	12	3	11	0	14	0
61246550	tue	17	11	1	3	1	0	9
46613147	tue	6	11	10	3	11	5	15
17048858	tue	6	12	4	2	11	9	1
58402553	tue	7	14	3	13	5	4	4
19599996	tue	10	10	0	9	4	8	3
69399257	tue	4	7	17	1	13	17	2
66602707	tue	4	12	4	16	12	8	7
71169617	tue	5	6	9	2	9	7	13
29142752	tue	9	0	13	0	10	4	7
34277126	tue	0	9	4	7	0	10	4
58479298	tue	12	13	6	12	3	4	11
34593472	tue	1	2	0	13	11	1	2
82044805	tue	7	6	4	5	9	16	6
78025243	tue	14	1	16	14	10	1	11
83792330	tue	13	8	16	13	9	3	10
56377381	tue	4	0	14	14	13	0	11
77644435	tue	12	9	0	13	4	8	4
28408477	tue	14	12	1	15	7	0	6
45213484	tue	5	17	16	2	16	11	17
54652644	tue	5	6	8	2	0	16	1
75409095	tue	0	13	12	16	16	5	8
40397503	tue	6	9	12	0	13	12	4
93986262	tue	2	2	6	14	17	15	1
46325452	tue	16	13	1	2	15	5	13
36541256	tue	11	16	14	12	12	10	11
38167908	tue	15	3	4	14	7	17	10
46590658	tue	17	14	17	8	1	10	11
61294632	tue	1	14	5	13	16	17	1
36897841	tue	16	17	17	11	2	3	16
78701001	tue	2	1	3	3	9	4	17
47459648	tue	9	7	3	10	5	4	10
52439558	tue	17	6	4	1	0	2	3
65425331	tue	7	2	15	13	12	4	17
21589892	tue	1	16	4	1	5	12	11
33304418	tue	7	12	0	7	1	9	7
81893178	tue	16	5	3	15	5	3	7
33448109	tue	9	10	3	1	17	12	13
42944238	tue	13	3	9	14	8	6	14
17908863	tue	17	1	14	2	17	14	2
23487339	tue	17	8	16	0	5	15	0
75026491	tue	16	14	10	14	13	5	9
78961699	tue	11	9	11	14	11	1	6
23970800	tue	13	2	8	5	0	16	1
65088256	tue	17	10	3	7	4	2	14
88879346	tue	5	6	14	9	1	6	1
12043199	tue	3	9	3	15	12	0	8
50489675	tue	15	16	13	0	16	10	16
66034984	tue	8	8	12	0	1	0	14
26353092	tue	7	4	12	5	8	2	14
39002606	tue	15	2	16	10	11	2	11
52253386	tue	13	16	16	6	15	13	4
40805411	tue	2	4	14	4	3	17	12
66225014	tue	16	14	10	12	17	2	5
90445455	tue	2	1	5	3	3	0	17
76608781	tue	2	9	14	4	3	5	1
56277597	tue	0	12	12	10	14	0	5
44184055	tue	12	1	11	10	12	17	9
91022838	tue	1	0	4	5	13	16	13
63834757	tue	12	10	5	5	2	10	10
38046415	tue	12	2	8	6	2	6	0
52892378	tue	17	6	7	6	6	10	8
89490920	tue	8	10	8	13	5	2	15
89882583	tue	5	13	14	9	5	14	15
44927444	tue	14	11	0	1	10	16	2
98771175	tue	11	3	1	2	17	17	15
52742901	tue	7	16	4	2	0	4	14
37574261	tue	1	3	5	11	10	5	1
10558209	tue	2	16	1	6	4	3	6
57085643	tue	6	10	6	14	15	4	0
37012855	tue	4	13	7	13	8	1	10
89059377	tue	0	13	12	15	4	14	14
36500063	tue	4	10	14	13	3	15	12
39266908	tue	13	5	3	2	1	3	15
48594358	tue	4	6	17	5	2	9	13
23089269	tue	11	3	16	17	9	4	8
33533540	tue	12	0	13	13	7	10	6
68063498	tue	10	5	4	10	13	3	13
56693205	tue	12	4	17	16	2	1	3
41092374	tue	9	1	7	12	1	10	8
40692804	tue	11	2	0	10	11	10	6
83585705	tue	6	5	5	4	14	4	7
13649780	tue	16	5	0	4	1	10	8
85877208	tue	10	10	8	12	6	4	9
26767866	tue	14	5	10	16	15	7	1
18694035	tue	3	1	10	15	5	11	4
47731103	tue	17	17	3	15	12	4	10
57829926	tue	15	5	0	3	16	16	15
63774459	tue	6	17	5	10	2	11	10
48966138	tue	2	16	5	0	16	11	7
30460857	tue	15	3	5	17	7	16	17
68992639	tue	4	2	17	14	4	9	0
33471179	tue	13	11	6	3	7	17	12
31945177	tue	15	16	5	1	10	3	8
51477182	tue	11	5	7	14	12	13	10
36585301	tue	16	13	3	16	15	3	8
75513490	tue	1	10	3	1	3	17	0
36459646	tue	10	7	9	16	0	7	1
78891472	tue	14	11	4	0	15	12	0
38797100	tue	8	9	9	12	10	12	17
80077185	tue	6	15	15	4	5	2	17
16537520	tue	17	5	14	15	9	11	17
10909779	tue	2	9	8	4	14	10	17
35674973	tue	8	15	14	0	0	9	9
54159512	tue	1	0	3	11	10	10	0
81886779	tue	15	12	3	16	13	6	16
44998404	tue	1	3	0	8	16	9	0
16126631	tue	2	15	8	10	9	5	11
21850049	tue	14	14	4	8	2	0	7
83934495	tue	12	13	13	14	10	1	9
41256503	tue	9	5	17	9	9	1	7
23983144	tue	12	3	15	13	8	7	16
44131857	tue	1	15	1	9	9	9	8
26152451	tue	11	10	0	17	4	4	14
34112787	tue	4	3	5	0	3	17	2
89052834	tue	2	1	0	6	13	17	7
64159439	tue	0	16	1	3	4	1	2
17115029	tue	14	3	15	4	4	15	4
90549250	tue	3	15	15	13	7	8	11
79663201	tue	11	0	5	9	16	12	17
74397908	tue	9	0	16	3	4	14	1
12292201	tue	10	5	17	12	4	5	6
58394480	tue	6	9	9	12	17	13	12
50264030	tue	11	15	11	11	11	1	8
21838518	tue	3	0	17	2	10	10	14
23094492	tue	8	13	13	6	1	7	8
66233501	tue	5	16	14	0	15	10	1
83679312	tue	14	5	5	13	11	7	16
97427446	tue	8	12	0	11	12	8	13
69035106	tue	13	14	0	13	11	14	2
31838743	tue	12	10	0	17	16	8	10
44434644	tue	1	10	4	2	11	16	16
29736654	tue	17	17	4	13	0	10	12
29338202	tue	10	17	2	1	10	8	16
90173722	tue	5	14	15	3	7	12	11
23257690	tue	5	8	14	17	8	9	10
62762343	tue	9	15	10	4	9	4	2
27501610	tue	8	3	8	13	0	11	14
32434448	tue	17	9	4	4	8	17	2
28048437	tue	4	3	10	2	5	8	0
16395584	tue	14	1	1	17	10	5	17
10196247	tue	15	0	14	0	9	7	5
41972721	tue	3	3	3	2	6	11	3
16830112	tue	7	16	1	16	15	5	0
58122447	tue	4	9	15	17	15	0	4
91244373	tue	7	8	0	17	16	8	0
21242636	tue	7	0	3	13	2	8	6
99545796	tue	2	0	13	3	6	5	7
71300333	tue	4	11	1	12	17	12	17
99775390	tue	11	4	10	16	10	6	7
75511551	tue	12	0	12	0	14	10	15
29465439	tue	8	12	7	16	8	7	8
65565698	tue	13	8	14	9	17	11	9
88492132	tue	16	10	3	4	1	1	12
88370634	tue	11	16	11	1	13	14	4
79544132	tue	3	16	9	12	16	16	6
35468751	tue	8	5	14	1	6	7	8
53023012	tue	17	3	10	8	3	5	5
92120450	tue	17	10	7	0	0	10	2
87378687	tue	16	3	9	4	2	5	15
58389838	tue	3	15	5	15	9	8	1
53580088	tue	1	1	3	6	16	10	1
41926375	tue	16	17	17	10	4	3	2
50375670	tue	11	14	16	15	5	3	0
82178158	tue	1	12	14	5	11	2	1
71325876	tue	11	5	14	15	5	7	14
61847777	tue	3	1	9	15	2	16	7
76905628	tue	7	5	4	17	5	4	8
34894708	tue	11	8	9	5	0	11	17
67469118	tue	13	4	11	10	9	1	17
59329000	tue	10	0	9	9	14	9	13
86572432	tue	13	13	16	12	8	6	15
94375292	tue	5	16	3	8	4	8	4
15398197	tue	6	4	7	3	14	2	6
83145719	tue	11	2	5	9	13	14	4
83601536	tue	7	14	3	5	15	10	13
30896171	tue	5	3	15	1	3	13	3
49299219	tue	5	8	0	0	6	13	11
96907779	tue	2	13	12	2	13	6	12
62975583	tue	10	3	9	17	9	9	3
31876871	tue	13	4	7	4	8	6	3
47522762	tue	4	9	7	9	4	14	0
68560714	tue	9	5	1	10	16	6	5
74284250	tue	13	4	12	13	6	4	4
24616705	tue	6	0	0	8	0	15	12
30598401	tue	1	10	10	13	13	9	6
87347400	tue	12	16	10	5	9	15	0
28712825	tue	9	14	0	17	6	10	5
21147555	tue	13	14	9	16	1	1	10
71711282	tue	2	11	4	17	7	10	12
85638873	tue	9	2	7	1	2	11	0
47244804	tue	6	5	17	14	13	3	0
75239547	tue	1	1	0	8	2	13	11
54894082	tue	6	4	5	14	5	8	17
57606802	tue	4	9	7	11	11	10	12
77475385	tue	14	15	15	12	7	17	14
50705906	tue	0	16	14	17	9	15	11
46762081	tue	17	10	6	17	8	5	7
74765465	tue	12	9	1	10	6	14	13
27282735	tue	3	8	4	3	16	12	13
26034550	tue	12	7	2	12	10	16	4
10667098	tue	10	13	6	14	14	1	1
99084645	tue	6	6	17	8	8	2	1
26677286	tue	5	15	1	11	2	1	13
62745385	tue	11	4	13	17	6	15	1
70765770	tue	15	13	15	8	1	7	4
80671734	tue	7	2	14	6	12	11	0
43921279	tue	11	2	10	10	7	4	12
47821126	tue	9	6	2	17	13	10	16
88571173	tue	7	13	16	4	14	17	2
72231669	tue	11	7	15	17	17	8	13
76029533	tue	6	15	1	2	7	1	13
23469299	tue	11	11	16	1	17	0	3
74784084	tue	7	0	17	12	8	14	16
41936203	tue	16	10	11	14	16	7	8
50078568	tue	9	6	17	12	3	4	1
63244295	tue	12	2	1	11	15	2	11
70633411	tue	10	11	2	0	2	7	9
85046476	tue	8	16	1	16	11	5	4
49950685	tue	1	9	9	4	16	0	13
15483177	tue	11	5	17	4	11	3	5
87261173	tue	4	12	8	9	5	7	9
31167320	tue	17	0	7	7	10	16	9
71282002	tue	9	7	15	13	9	2	1
67636170	tue	14	3	12	12	13	14	12
79782917	tue	7	12	17	15	5	16	16
69293121	tue	9	0	4	11	3	15	7
92568209	tue	9	14	8	17	0	1	16
31469723	tue	17	11	1	12	4	2	11
50531168	tue	14	8	2	14	3	7	9
98478065	tue	3	6	17	8	3	17	17
59034298	tue	3	17	8	8	1	5	14
44270874	tue	17	15	3	1	8	2	14
71936215	tue	2	12	9	0	16	16	2
79701225	tue	17	9	13	2	5	3	13
30297601	tue	5	17	14	5	16	12	15
64077450	tue	4	7	2	10	9	13	2
77936193	tue	7	7	14	0	12	4	5
73451555	tue	9	2	13	7	13	2	11
73529766	tue	14	12	14	16	6	8	12
84737112	tue	0	17	1	12	17	15	7
25146342	tue	2	9	0	1	15	10	7
16750488	tue	17	0	12	7	6	4	5
30144101	tue	9	11	4	16	1	8	0
61233385	tue	1	3	15	13	13	5	12
34287670	tue	1	7	15	6	16	12	10
88118367	tue	17	7	14	10	11	1	6
86004373	tue	8	14	6	10	7	13	14
98231372	tue	15	0	7	17	14	5	4
46658262	tue	14	10	11	2	7	7	4
31408482	tue	6	8	13	11	1	1	11
66524260	tue	0	0	0	13	10	7	14
94467294	tue	5	15	9	17	5	7	15
74412054	tue	2	3	2	5	11	1	3
33622177	tue	13	2	8	10	15	15	12
33143122	tue	2	15	10	16	8	12	1
52131195	tue	5	15	8	3	15	0	15
88556006	tue	7	12	1	16	14	17	6
42809278	tue	6	9	13	16	0	10	0
94076292	tue	17	14	7	1	0	9	11
78055084	tue	14	8	10	4	16	8	11
21964609	tue	10	6	8	8	3	6	14
70190168	tue	1	13	0	11	4	7	17
60549833	tue	2	4	15	3	17	15	12
99260901	tue	15	8	16	3	8	10	10
41896588	tue	13	17	13	5	6	13	4
52843019	tue	0	1	8	10	7	12	12
96867077	tue	2	3	5	16	2	2	0
35037445	tue	8	14	2	15	13	8	10
58707595	tue	17	5	8	4	5	11	13
25196434	tue	16	4	16	6	4	11	16
62794467	tue	14	6	11	10	9	3	9
28238997	tue	4	14	15	11	16	10	10
20229464	tue	13	9	2	1	1	1	6
61701955	tue	17	4	4	9	8	10	15
76242401	tue	1	12	10	0	16	17	9
58176245	tue	14	15	5	15	9	10	2
97630786	tue	11	8	9	12	2	6	5
45192805	tue	14	15	12	5	15	15	4
10186105	tue	9	15	5	4	8	1	12
90761508	tue	8	4	6	3	6	9	14
33110647	tue	17	14	4	7	3	12	15
42257431	tue	8	4	12	14	10	4	4
34822829	tue	8	1	14	5	16	16	10
97603678	tue	11	1	14	9	13	17	3
88422703	tue	11	9	3	5	6	14	14
14705066	tue	12	10	1	10	2	8	13
29658837	tue	17	0	9	0	13	2	16
63487503	tue	14	2	9	14	11	10	12
62990446	tue	3	11	11	4	8	13	14
17599923	tue	11	14	11	2	6	8	10
99224789	tue	16	2	7	3	16	9	1
30873449	tue	12	2	1	10	6	16	0
13161117	tue	15	10	8	7	17	0	6
74185257	tue	0	11	2	13	9	10	2
87370756	tue	16	13	14	2	4	16	17
43494519	tue	0	9	7	14	13	2	2
65732389	tue	8	11	0	8	6	2	8
30300248	tue	2	9	0	4	8	3	15
36204854	tue	5	14	14	11	8	0	2
32997359	tue	1	7	4	4	9	6	5
19491524	tue	6	12	8	3	0	9	6
30097761	tue	13	0	11	3	9	5	11
57525927	tue	8	10	17	1	1	15	12
90789665	tue	2	10	12	12	12	14	8
99944479	tue	10	13	6	9	16	16	8
81960053	tue	5	14	17	15	5	11	4
72981204	tue	10	9	11	17	14	11	15
63800483	tue	5	0	17	3	13	14	10
10356096	tue	2	17	17	6	5	11	9
34398137	tue	3	15	0	2	5	10	7
83362655	tue	1	3	6	3	3	5	4
37680860	tue	6	7	3	6	13	5	17
27402640	tue	8	1	16	15	12	5	5
90824248	tue	16	9	8	15	11	2	2
45534568	tue	14	12	12	2	16	5	17
39981333	tue	17	17	17	0	6	1	2
