36116700	tue	13	10	7	4	13	16	13
95927938	tue	4	4	16	1	5	10	3
81635948	tue	4	10	2	9	15	16	8
97677233	tue	3	2	5	7	7	5	12
19500501	tue	10	5	2	0	5	9	15
82042153	tue	16	2	9	7	3	10	10
72538589	tue	7	0	5	14	6	1	9
83522006	tue	3	2	14	11	0	16	9
44458160	tue	1	13	5	15	6	14	3
76039561	tue	7	6	17	7	7	2	5
46798201	tue	12	2	15	1	8	0	13
86561101	tue	10	16	7	6	8	4	16
46209688	tue	3	15	10	6	3	3	9
71189221	tue	2	15	3	10	9	2	0
62717229	tue	3	13	9	4	16	13	15
79929361	tue	9	7	11	15	12	9	5
85865436	tue	16	16	14	0	0	1	4
93355217	tue	5	6	15	6	2	9	15
52625614	tue	17	1	5	8	10	15	8
51986081	tue	8	8	4	1	1	15	4
22572035	tue	7	17	11	16	8	0	11
62952980	tue	7	4	7	0	10	17	1
83342824	tue	2	15	1	6	10	10	12
31760811	tue	11	15	1	17	0	15	15
82582012	tue	10	14	14	0	5	11	8
33049880	tue	15	8	14	1	15	0	16
73549683	tue	14	0	13	17	6	11	6
62418828	tue	7	1	0	8	5	6	5
69969383	tue	7	7	3	3	11	4	10
79780088	tue	10	17	1	4	17	13	8
44464419	tue	0	8	6	17	9	15	7
93289320	tue	13	10	17	14	17	11	6
52441108	tue	9	1	11	16	1	7	5
59050440	tue	14	15	15	3	9	15	2
52679364	tue	15	8	7	9	2	2	15
51197849	tue	12	6	7	9	16	14	1
31588972	tue	10	8	16	16	14	12	13
84528604	tue	9	6	4	9	5	1	1
90904576	tue	6	2	10	15	6	0	2
72932146	tue	10	11	15	11	15	8	2
68717875	tue	9	12	9	8	8	16	7
97313016	tue	3	13	10	7	9	8	11
45062830	tue	13	3	1	16	15	17	15
88616095	tue	1	17	16	10	7	6	12
52649818	tue	8	5	17	17	9	17	8
75397338	tue	9	14	9	9	3	10	2
46565194	tue	11	9	2	3	0	7	8
95691277	tue	17	0	8	15	4	15	14
71231649	tue	6	11	4	10	17	15	5
32527529	tue	14	1	9	14	13	2	7
91479754	tue	11	2	10	16	14	12	8
91972200	tue	15	14	16	3	9	11	16
64031031	tue	1	16	0	9	2	6	14
32402764	tue	4	13	0	12	11	13	17
51500897	tue	1	10	3	9	6	5	13
14723698	tue	14	12	17	1	16	9	11
43343721	tue	11	17	9	17	4	7	12
44164475	tue	5	17	12	7	1	13	11
12017228	tue	0	2	16	8	10	8	1
52829112	tue	6	11	16	11	5	3	7
56792514	tue	0	15	7	9	10	12	6
13420138	tue	17	13	16	9	4	4	13
63734070	tue	7	13	4	1	8	11	2
46212722	tue	15	12	4	13	5	4	0
31826467	tue	16	15	7	8	10	8	4
39876221	tue	13	11	3	17	9	4	10
38057945	tue	0	13	2	6	7	15	0
75613250	tue	3	3	17	10	5	17	16
20647711	tue	0	10	10	9	0	12	17
60429997	tue	11	5	14	14	14	6	0
92158788	tue	8	15	14	3	4	0	10
55084593	tue	5	3	11	10	13	2	6
10540987	tue	14	8	9	15	13	12	3
98607911	tue	15	3	0	8	0	8	17
84218213	tue	8	6	16	13	13	17	9
76453886	tue	17	9	7	3	5	1	6
56900984	tue	13	2	11	6	6	10	15
36845573	tue	8	16	9	4	9	10	7
15843838	tue	6	4	3	14	7	0	6
39680170	tue	3	13	1	17	2	5	12
75889346	tue	13	7	4	9	3	15	11
71882132	tue	17	13	14	12	10	13	8
59227937	tue	7	1	13	11	14	10	14
80994084	tue	8	14	5	17	5	1	13
58442529	tue	8	14	17	1	12	4	7
73355754	tue	16	12	10	6	11	6	7
28578791	tue	6	10	8	4	10	15	1
79125211	tue	4	10	8	15	11	6	6
42516735	tue	13	12	12	0	6	16	5
83591896	tue	17	15	1	6	4	5	17
91278784	tue	1	13	13	12	2	8	9
57811858	tue	17	1	9	5	8	12	3
19216701	tue	17	2	2	2	1	8	12
73772933	tue	17	9	5	14	4	4	8
35601309	tue	13	7	14	16	7	0	10
94534636	tue	8	9	3	1	1	14	13
99134308	tue	0	7	8	10	1	11	0
29239981	tue	11	6	1	6	4	4	11
87490742	tue	5	11	14	17	16	6	2
86298270	tue	10	10	16	10	0	14	10
30460733	tue	0	3	4	3	10	14	14
28341716	tue	17	1	11	3	4	6	3
64588352	tue	12	7	15	16	13	5	14
44500593	tue	13	15	1	2	15	7	7
18660408	tue	6	9	10	17	8	7	17
36925737	tue	9	0	15	7	5	17	8
16578487	tue	10	5	6	13	15	6	17
92703023	tue	10	12	13	6	4	0	8
36775735	tue	11	16	15	3	7	15	4
69012379	tue	9	4	0	4	6	11	17
24302217	tue	14	8	2	15	11	1	16
43902027	tue	9	13	0	13	12	8	10
30344089	tue	6	5	1	9	14	16	13
93209347	tue	1	8	2	4	15	3	2
85526153	tue	12	7	11	3	11	12	10
54340022	tue	6	13	4	15	14	15	6
72577612	tue	17	9	11	10	16	15	3
98464646	tue	12	3	15	16	17	10	10
54450373	tue	9	3	11	0	5	9	5
67650295	tue	11	12	13	15	9	2	6
82566333	tue	3	17	1	7	7	7	2
41867297	tue	4	5	3	0	8	4	15
20707784	tue	16	10	15	7	10	1	16
17641427	tue	3	4	4	12	13	9	9
91826826	tue	10	6	17	7	10	12	12
60342136	tue	8	7	13	11	11	2	7
79943179	tue	6	12	8	13	16	9	16
11973684	tue	14	3	2	3	12	3	5
49307673	tue	10	10	14	2	5	0	17
23620650	tue	8	14	11	12	11	13	15
91544656	tue	1	6	10	8	14	9	4
30637562	tue	3	2	2	3	17	0	17
87610529	tue	16	3	11	16	17	1	3
86490443	tue	17	0	9	15	16	15	15
84800035	tue	16	3	15	6	6	4	15
25670608	tue	4	11	14	15	7	2	1
68921948	tue	0	14	16	8	15	2	13
57008330	tue	7	8	17	10	17	8	7
17903965	tue	14	11	0	10	12	1	3
11148000	tue	6	3	9	1	0	16	17
13564346	tue	8	2	17	7	17	13	10
93417361	tue	0	14	13	17	4	16	11
19382769	tue	8	3	16	5	15	4	15
61018382	tue	6	3	14	2	8	0	3
72196022	tue	0	8	17	2	13	11	10
36152798	tue	10	11	16	17	1	11	10
96368067	tue	1	14	10	16	1	5	0
39816067	tue	8	13	9	6	16	17	11
35814455	tue	12	9	3	12	0	3	0
20820573	tue	10	17	4	17	6	3	11
24962638	tue	4	0	16	14	6	14	13
40750930	tue	9	8	11	9	14	1	8
61815425	tue	15	8	7	2	0	13	14
85759892	tue	11	17	16	2	11	8	1
33621171	tue	11	2	11	6	13	11	6
49824725	tue	8	17	3	15	0	6	13
63917305	tue	10	11	6	8	12	15	0
21279231	tue	6	12	6	15	5	2	12
10020795	tue	2	4	15	10	5	5	7
74733753	tue	0	10	0	7	8	0	1
23623629	tue	2	6	6	14	8	8	2
98552527	tue	17	4	11	13	8	15	3
55957024	tue	6	5	0	14	11	8	4
97362907	tue	15	1	4	14	7	8	17
54588916	tue	2	5	5	10	1	1	3
99858411	tue	17	2	17	9	1	5	16
32061767	tue	1	4	1	8	7	6	15
31525841	tue	0	12	0	10	7	4	11
89509483	tue	11	15	13	14	11	12	12
55036069	tue	7	16	11	17	10	15	8
58061237	tue	8	14	1	15	0	9	12
92183746	tue	12	17	1	9	1	9	12
37633948	tue	1	3	1	17	0	2	0
32098792	tue	3	1	6	0	10	8	5
50209671	tue	6	15	17	11	3	2	10
71064268	tue	1	0	5	1	16	15	7
46582631	tue	17	16	17	6	5	15	3
29418512	tue	1	16	10	6	11	14	6
25021593	tue	7	11	16	9	11	12	16
90161908	tue	8	14	5	9	6	16	12
29445093	tue	0	7	16	4	10	6	0
32182444	tue	11	5	11	0	12	7	0
98507878	tue	16	15	14	9	7	2	11
44091286	tue	4	2	11	5	17	8	13
68947125	tue	15	16	2	3	14	1	7
80445604	tue	9	4	1	11	0	1	2
14390605	tue	5	11	14	5	8	14	10
40888739	tue	8	6	12	10	11	8	7
80264892	tue	13	13	13	15	13	17	2
97694319	tue	13	2	2	12	6	1	7
68503652	tue	12	4	15	5	0	1	14
13152032	tue	7	4	8	15	5	10	0
40426737	tue	12	0	13	8	16	5	6
74500877	tue	9	5	13	15	4	9	7
90998329	tue	9	7	2	4	8	9	6
64376087	tue	11	2	8	5	10	16	7
33399020	tue	14	9	10	12	1	15	16
57131443	tue	11	6	11	13	10	11	5
34316691	tue	7	9	7	1	13	0	7
44492312	tue	15	4	16	16	7	11	10
31160947	tue	4	11	5	14	15	17	7
17728203	tue	9	15	4	4	15	8	2
66007448	tue	12	5	7	6	14	2	16
23483055	tue	12	2	17	15	9	12	17
27179440	tue	7	0	5	2	8	10	14
59035005	tue	16	0	14	6	4	14	6
87450590	tue	16	12	16	4	15	16	5
50310067	tue	11	3	9	11	0	8	15
95533156	tue	12	3	9	15	10	13	16
12601185	tue	0	10	10	16	13	5	8
82881019	tue	13	6	10	8	1	14	12
47006640	tue	4	3	12	3	9	5	8
71203775	tue	9	9	1	17	6	11	7
14085574	tue	15	0	5	14	17	10	14
58157313	tue	7	12	7	2	7	9	7
17981104	tue	4	8	11	12	17	16	1
31620440	tue	1	5	14	1	6	2	2
25639442	tue	11	8	5	14	14	16	0
43039813	tue	4	6	4	6	7	11	14
26397302	tue	1	10	12	2	1	10	14
50700860	tue	1	4	13	0	7	9	17
98514723	tue	4	10	14	14	8	13	16
27499698	tue	13	8	10	4	1	5	16
11916966	tue	15	14	5	12	5	16	5
96991833	tue	5	1	14	6	10	3	1
68567405	tue	14	13	6	3	11	0	5
21091226	tue	13	2	7	14	6	1	10
26444462	tue	1	3	2	5	17	9	4
87682128	tue	6	13	2	1	6	14	6
90858222	tue	15	4	5	14	12	8	17
79189558	tue	6	8	2	13	10	11	14
75328278	tue	6	4	3	11	9	14	4
21758643	tue	0	11	0	2	12	9	9
20769844	tue	15	17	16	11	1	1	3
81086280	tue	10	6	14	5	5	14	9
30000111	tue	1	1	13	14	13	13	17
10118295	tue	17	10	6	10	5	2	11
41050304	tue	5	16	13	5	10	13	15
88246764	tue	7	11	14	4	9	4	0
28379522	tue	11	16	0	13	14	16	17
95851933	tue	17	17	1	7	5	2	2
46890476	tue	6	4	8	4	8	7	4
71621992	tue	7	7	14	14	13	14	9
65415262	tue	5	13	4	0	5	10	17
88815160	tue	7	8	3	13	9	6	12
62200578	tue	16	11	9	4	0	13	2
80930186	tue	15	14	17	3	16	0	4
23991516	tue	9	10	3	5	12	9	2
61982205	tue	16	1	13	17	10	12	5
35882564	tue	14	8	14	14	5	1	0
23865249	tue	9	16	11	7	4	15	17
26729652	tue	5	8	6	5	8	4	0
39465269	tue	13	13	3	2	3	11	15
29668396	tue	15	3	15	15	9	8	16
30699660	tue	0	2	13	17	6	17	5
58744574	tue	5	2	2	2	12	8	2
59359452	tue	3	14	9	10	7	12	1
37312580	tue	10	5	14	14	17	7	8
94923495	tue	17	8	14	16	12	6	7
41922818	tue	6	16	9	13	2	8	1
72109442	tue	15	8	8	14	14	3	0
12656368	tue	8	12	2	4	5	3	5
59922254	tue	13	13	16	2	14	3	0
34590704	tue	16	11	15	6	4	3	9
96630247	tue	15	0	11	6	2	9	7
15313492	tue	6	13	1	12	5	10	2
56024670	tue	3	6	13	7	1	7	8
14894345	tue	4	10	8	3	4	14	11
73655380	tue	7	0	1	10	8	16	1
66994929	tue	16	11	0	5	2	11	1
73632542	tue	14	5	5	6	11	15	13
96362953	tue	13	15	1	11	5	11	15
66471004	tue	12	5	4	16	11	1	11
22187259	tue	13	5	4	3	1	9	7
29232234	tue	9	7	16	1	7	9	2
15523999	tue	11	0	5	17	13	4	12
41353156	tue	8	12	12	8	6	5	1
56020094	tue	16	1	17	1	5	14	10
24996437	tue	5	1	14	17	3	12	0
22821791	tue	15	4	9	9	10	5	7
81218852	tue	10	5	16	1	5	15	11
89436351	tue	7	15	5	6	14	1	17
81086173	tue	16	9	14	10	13	0	8
56842862	tue	4	10	17	2	17	2	3
12465896	tue	17	9	6	12	17	6	12
86558427	tue	4	14	17	5	12	11	7
44621200	tue	0	10	10	6	15	11	11
41130764	tue	15	2	2	9	10	2	11
26487601	tue	8	5	5	16	7	6	10
28020925	tue	15	7	9	9	3	1	8
13079567	tue	12	3	10	10	13	1	15
36587809	tue	6	6	11	11	17	16	6
92739173	tue	1	4	7	10	16	3	17
48843428	tue	12	16	16	2	2	16	11
36284669	tue	4	3	6	10	4	11	14
93962089	tue	1	10	4	0	10	15	10
36058583	tue	0	12	17	13	13	9	5
58358927	tue	3	7	2	6	14	14	16
23135138	tue	4	4	3	4	4	17	6
42376950	tue	2	11	6	6	1	15	8
69567214	tue	3	17	11	9	15	10	0
10808636	tue	12	8	11	13	14	0	14
60802652	tue	9	1	17	4	5	5	0
92735287	tue	2	10	6	12	9	4	8
43342796	tue	15	12	11	2	1	15	7
30842185	tue	16	16	10	6	10	12	16
60298828	tue	4	1	0	1	5	14	6
30902927	tue	13	16	15	10	11	16	7
14278077	tue	17	3	10	6	12	0	1
32197791	tue	9	14	9	16	2	7	5
18854067	tue	3	6	0	12	11	3	1
63814633	tue	0	16	8	1	1	17	15
18911550	tue	10	5	8	10	1	1	5
84316084	tue	8	17	10	4	14	8	4
68348855	tue	11	8	10	16	6	4	7
44689794	tue	15	5	7	9	1	4	2
55654005	tue	2	8	10	1	17	11	8
94717047	tue	4	17	9	10	17	13	5
44574685	tue	9	16	7	10	1	6	2
67035799	tue	14	3	16	13	9	17	10
39428579	tue	15	8	0	14	7	5	6
88541601	tue	5	11	4	11	1	17	10
86305636	tue	9	0	16	7	13	2	14
73171097	tue	10	10	6	12	2	0	10
94978927	tue	16	10	16	2	6	0	9
37289941	tue	14	9	13	11	16	1	3
22380672	tue	7	13	9	13	3	12	11
42452448	tue	3	12	3	17	0	0	14
62731402	tue	3	9	0	1	6	11	16
69454465	tue	9	5	16	4	9	13	4
94179239	tue	16	10	1	6	4	4	4
38404498	tue	17	17	17	11	13	6	9
29942212	tue	3	11	13	15	0	3	8
46239587	tue	12	9	0	5	17	16	6
16795508	tue	15	10	3	3	12	10	10
19188441	tue	2	12	11	6	2	7	14
89660543	tue	3	8	2	2	1	1	11
97854426	tue	14	16	13	4	12	12	13
61553397	tue	17	3	16	13	5	11	8
63186753	tue	1	3	2	0	4	4	6
32486748	tue	6	7	16	8	10	0	10
96619039	tue	5	14	5	0	1	5	5
71313034	tue	12	8	16	17	16	8	16
35632445	tue	11	10	11	5	5	3	1
12536027	tue	12	16	15	2	17	7	15
11889256	tue	1	6	2	0	14	5	14
30666314	tue	6	6	4	6	1	8	8
71621176	tue	9	0	5	6	2	1	8
51434274	tue	0	0	2	6	12	2	5
44889682	tue	16	15	7	12	4	17	11
16404873	tue	2	0	12	14	14	4	16
66498631	tue	8	14	2	17	15	6	11
78753396	tue	17	6	7	2	6	9	9
26650108	tue	9	2	15	13	10	7	8
91873064	tue	10	13	11	8	3	10	3
49358638	tue	11	13	5	0	15	6	11
81220931	tue	11	9	6	14	10	14	17
40046237	tue	3	8	0	14	4	12	14
94277733	tue	4	3	4	13	5	10	3
94319591	tue	0	10	0	7	9	15	11
90743818	tue	6	6	11	1	6	3	14
59385217	tue	0	1	9	17	15	16	17
96323698	tue	16	6	6	12	12	14	10
69368277	tue	10	4	12	13	6	0	15
39760211	tue	16	10	5	4	16	6	2
84586833	tue	8	10	0	10	11	8	1
72191694	tue	11	11	17	3	8	15	8
24639168	tue	7	0	4	11	15	6	0
72199318	tue	0	9	5	6	17	13	6
65426340	tue	2	15	13	1	2	5	7
34637319	tue	11	1	12	6	12	5	12
83737482	tue	16	9	3	10	3	7	15
62976287	tue	1	7	16	0	6	4	4
41524483	tue	8	17	2	1	12	16	1
13935105	tue	14	17	7	6	0	4	10
94645548	tue	1	6	11	9	9	6	13
83209521	tue	14	2	2	7	12	11	12
77225373	tue	17	16	4	9	14	9	11
30693163	tue	6	9	13	7	9	2	3
90242431	tue	10	16	11	4	1	9	7
28502553	tue	16	9	4	4	17	12	12
89085817	tue	7	4	5	16	12	15	6
56791286	tue	13	6	11	5	5	11	7
69350523	tue	5	0	10	0	4	3	8
17041418	tue	3	12	1	16	7	1	10
63184812	tue	6	7	7	7	3	8	0
40443214	tue	17	17	17	2	0	4	6
33350010	tue	6	16	0	2	6	15	3
20987712	tue	13	10	11	8	3	2	11
63233278	tue	4	12	5	13	17	4	16
53180579	tue	15	14	0	13	12	15	10
50009043	tue	5	5	8	3	16	16	10
99674574	tue	5	14	8	10	8	9	3
51571010	tue	15	17	17	13	3	0	3
90216411	tue	4	5	2	9	14	5	14
97312309	tue	1	16	1	2	11	6	5
36333342	tue	14	10	1	4	3	10	3
17206132	tue	16	17	10	17	5	16	0
63361624	tue	11	6	0	0	1	1	0
20584550	tue	4	16	17	17	6	5	3
14103382	tue	11	14	15	14	7	6	0
94849417	tue	12	6	15	12	10	7	17
62255659	tue	5	7	7	2	17	6	15
95138438	tue	15	3	9	5	16	1	14
29451889	tue	17	6	11	0	4	15	8
37096707	tue	4	14	7	9	3	2	16
90445785	tue	15	12	3	4	7	0	4
91138425	tue	7	12	3	1	11	12	5
72891091	tue	11	17	3	10	1	9	15
55080875	tue	17	7	4	8	2	2	4
61557811	tue	8	5	13	1	1	13	6
74661357	tue	17	1	8	1	13	16	1
64168994	tue	3	11	12	8	2	7	10
94384676	tue	11	13	14	0	7	13	2
50776517	tue	7	17	0	7	8	11	1
13882339	tue	2	9	15	13	2	1	12
91819118	tue	8	13	3	1	3	10	11
39310084	tue	1	14	7	11	10	0	11
82166808	tue	10	0	14	4	14	12	10
30625506	tue	1	4	16	3	8	16	3
34091217	tue	7	14	16	8	5	7	5
17792515	tue	16	2	2	12	12	6	1
18966221	tue	14	11	8	9	9	11	11
31212402	tue	4	0	16	9	8	9	6
70296294	tue	14	4	5	12	3	15	3
93852346	tue	10	7	7	12	4	0	17
21518439	tue	8	13	12	15	13	11	4
87902593	tue	7	3	0	11	6	6	7
25429230	tue	5	13	10	12	14	15	2
13443996	tue	3	5	11	3	1	17	3
74154794	tue	4	2	9	3	5	17	5
23968615	tue	17	8	9	4	15	1	14
41752972	tue	7	10	16	2	0	7	10
39465958	tue	1	7	0	12	2	3	9
73175112	tue	7	10	4	13	6	1	5
69035335	tue	15	4	16	3	17	7	4
84866489	tue	7	1	4	14	16	10	16
56509300	tue	11	15	10	17	2	5	8
39320635	tue	14	9	4	12	0	10	17
84922752	tue	3	15	5	15	14	3	17
92415083	tue	1	2	15	0	13	14	2
84195703	tue	3	15	16	3	0	9	0
63030843	tue	16	16	10	14	15	10	0
16087685	tue	6	3	4	13	5	4	2
94223195	tue	7	10	17	6	11	5	15
28642568	tue	0	3	5	17	14	12	15
49365118	tue	15	0	17	4	0	2	8
75816419	tue	4	1	15	12	17	17	9
21585234	tue	13	7	7	10	0	6	1
48719158	tue	11	3	1	8	13	11	16
73216814	tue	15	12	11	7	10	17	17
12677690	tue	15	16	8	3	12	12	8
94570443	tue	0	7	0	4	12	12	4
39238704	tue	9	17	12	8	11	11	4
59973758	tue	4	1	10	12	10	9	8
33851645	tue	14	2	0	8	10	4	2
63576365	tue	9	13	12	5	14	11	10
40374705	tue	7	14	2	10	16	11	0
58769580	tue	3	16	6	1	0	11	16
56267289	tue	6	17	5	10	10	11	10
82146007	tue	7	14	17	7	0	14	11
40299476	tue	15	6	14	14	0	7	17
80945558	tue	9	13	13	8	15	8	17
58070835	tue	1	8	17	12	15	8	5
70413998	tue	3	5	1	0	5	3	12
52158918	tue	12	12	7	11	11	9	3
71782096	tue	17	5	6	6	0	11	10
30309552	tue	2	2	17	8	13	5	0
19121789	tue	10	10	9	8	17	3	10
45562241	tue	7	1	10	15	3	1	3
38292609	tue	11	10	11	2	12	12	16
29591259	tue	0	5	4	10	7	3	7
77508098	tue	0	2	0	14	0	11	8
